,t1,t2,t3,t4,energy,old duration,lost,dead,duration
285,5,8,13,1,65999.3222465625,15034,0,100000000000000,26
286,6,8,1889,0,65999.32258184375,16911,0,100000000000000,1903
287,6,8,5621,1,65999.32299437499,20643,0,100000000000000,5635
288,5,8,3469,1,65999.32359931247,18490,0,100000000000000,3482
289,6,8,15611,1,65999.32585131249,30633,0,100000000000000,15625
290,5,8,15612,1,65999.3261246875,30633,0,100000000000000,15625
291,7,8,15610,0,65999.33265778124,30633,0,100000000000000,15625
292,7,8,7131,0,65999.33854418749,22154,0,100000000000000,7146
293,7,8,15610,0,65999.33854418749,30633,0,100000000000000,15625
294,7,8,15610,0,65999.342672875,30633,0,100000000000000,15625
295,5,8,15612,0,65999.342691125,30633,0,100000000000000,15625
296,5,8,14119,0,65999.344270125,29140,0,100000000000000,14132
297,5,9,6973,0,65999.34512559375,19386,0,100000000000000,6987
298,6,8,9455,1,65999.3469133125,24477,0,100000000000000,9469
299,6,8,7712,1,65999.35218796875,22734,0,100000000000000,7726
300,7,9,15609,0,65999.36934415624,28205,0,100000000000000,15625
301,6,8,10704,0,65999.37362487499,25726,0,100000000000000,10718
302,6,8,13351,1,65999.37448003126,28373,0,100000000000000,13365
303,5,8,13813,1,65999.3748689375,28834,0,100000000000000,13826
304,6,8,5582,1,65999.37971056247,20604,0,100000000000000,5596
305,5,8,15611,0,65999.39330909375,30632,0,100000000000000,15624
306,7,8,15,0,65999.39468996874,15038,0,100000000000000,30
307,6,8,15611,0,65999.394890375,30633,0,100000000000000,15625
308,6,8,6192,0,65999.394890375,21214,0,100000000000000,6206
309,7,8,4617,1,65999.3958310625,19640,0,100000000000000,4632
310,7,8,10891,0,65999.3990464375,25914,0,100000000000000,10906
311,6,8,15610,1,65999.400291625,30632,0,100000000000000,15624
312,6,8,9392,1,65999.40055587499,24414,0,100000000000000,9406
313,6,8,8525,1,65999.40470621875,23547,0,100000000000000,8539
314,5,8,14437,1,65999.40508681249,29458,0,100000000000000,14450
315,6,8,6013,1,65999.40520996875,21035,0,100000000000000,6027
316,7,8,13098,0,65999.41843478124,28121,0,100000000000000,13113
317,7,8,10138,0,65999.41893590624,25161,0,100000000000000,10153
318,6,8,13813,0,65999.4194370625,28835,0,100000000000000,13827
319,6,8,15611,1,65999.43314131249,30633,0,100000000000000,15625
320,6,8,15611,0,65999.44580909374,30633,0,100000000000000,15625
321,7,8,10843,0,65999.44697671874,25866,0,100000000000000,10858
322,5,8,15538,0,65999.44719453125,30559,0,100000000000000,15551
323,6,8,5322,0,65999.44719453125,20344,0,100000000000000,5336
324,7,8,13675,1,65999.45807996875,28698,0,100000000000000,13690
325,5,8,10129,0,65999.47550643749,25150,0,100000000000000,10142
326,7,8,11322,0,65999.48009096875,26345,0,100000000000000,11337
327,7,8,11119,0,65999.52887559375,26142,0,100000000000000,11134
328,5,9,15611,1,65999.57959506249,30632,0,100000000000000,15625
329,6,9,15,1,65999.58347318751,15037,0,100000000000000,30
330,6,9,11491,1,65999.58347318751,26513,0,100000000000000,11506
331,6,9,9608,1,65999.583820375,24630,0,100000000000000,9623
332,6,9,15,1,65999.5840891875,15037,0,100000000000000,30
333,7,9,7677,1,65999.58413937503,22700,0,100000000000000,7693
334,6,9,8531,1,65999.58469899997,23553,0,100000000000000,8546
335,5,9,15611,0,65999.58495184375,24908,0,100000000000000,15625
336,6,9,9084,1,65999.585018,24106,0,100000000000000,9099
337,5,9,15611,1,65999.58506328125,30632,0,100000000000000,15625
338,7,9,12927,1,65999.5850655625,27950,0,100000000000000,12943
339,5,9,14,1,65999.58545071875,15035,0,100000000000000,28
340,5,9,4813,1,65999.58576743751,19834,0,100000000000000,4827
341,5,9,14,1,65999.58583699999,15035,0,100000000000000,28
342,7,9,3898,1,65999.58583928124,18921,0,100000000000000,3914
343,5,9,6907,1,65999.58778515628,21928,0,100000000000000,6921
344,6,9,5543,1,65999.58795850001,20565,0,100000000000000,5558
345,7,9,10511,1,65999.5881258125,25534,0,100000000000000,10527
346,5,9,10207,1,65999.5888459375,25228,0,100000000000000,10221
347,6,9,13874,1,65999.58901324999,28896,0,100000000000000,13889
348,5,9,5544,1,65999.58901324999,20565,0,100000000000000,5558
349,6,9,12078,1,65999.58901324999,27100,0,100000000000000,12093
350,6,9,7145,1,65999.58901324999,22167,0,100000000000000,7160
351,6,9,15610,1,65999.58901324999,30632,0,100000000000000,15625
352,6,9,6581,1,65999.5892820625,21603,0,100000000000000,6596
353,7,9,15609,1,65999.5895033125,30632,0,100000000000000,15625
354,5,9,15611,1,65999.5903725,30632,0,100000000000000,15625
355,6,9,15610,1,65999.59068921875,30632,0,100000000000000,15625
356,6,9,13042,1,65999.59068921875,28064,0,100000000000000,13057
357,7,9,15609,1,65999.59068921875,30632,0,100000000000000,15625
358,7,9,7283,1,65999.59086256249,22306,0,100000000000000,7299
359,6,9,13030,0,65999.59796143751,28052,0,100000000000000,13045
360,5,9,13347,0,65999.5988035625,28368,0,100000000000000,13361
361,5,9,15610,0,65999.59883059375,30631,0,100000000000000,15624
362,6,9,7041,0,65999.59883059375,22063,0,100000000000000,7056
363,5,9,14771,0,65999.59883059375,29792,0,100000000000000,14785
364,6,9,1067,0,65999.59883059375,16089,0,100000000000000,1082
365,7,9,15609,0,65999.59911765625,30632,0,100000000000000,15625
366,6,9,15610,0,65999.599253375,30632,0,100000000000000,15625
367,5,9,6528,0,65999.599253375,21549,0,100000000000000,6542
368,6,9,9333,0,65999.599253375,24355,0,100000000000000,9348
369,6,9,12281,0,65999.599253375,27303,0,100000000000000,12296
370,7,9,9665,0,65999.599253375,24688,0,100000000000000,9681
371,5,9,6509,0,65999.599253375,21530,0,100000000000000,6523
372,6,9,15610,0,65999.599253375,30632,0,100000000000000,15625
373,5,9,15611,0,65999.599253375,30632,0,100000000000000,15625
374,6,9,15610,0,65999.599253375,30632,0,100000000000000,15625
375,5,9,15609,0,65999.59945378125,30630,0,100000000000000,15623
376,7,9,8871,0,65999.59945378125,23894,0,100000000000000,8887
377,5,9,12699,0,65999.59945378125,27720,0,100000000000000,12713
378,7,9,14469,0,65999.5995404375,29492,0,100000000000000,14485
379,6,9,15610,0,65999.5995404375,30632,0,100000000000000,15625
380,5,9,15611,0,65999.5995404375,30632,0,100000000000000,15625
381,7,9,15611,0,65999.5995404375,30634,0,100000000000000,15627
382,6,9,12689,0,65999.59974084375,27711,0,100000000000000,12704
383,5,9,7285,0,65999.59974084375,22306,0,100000000000000,7299
384,6,9,15068,0,65999.59974084375,30090,0,100000000000000,15083
385,5,9,15612,0,65999.59974084375,30633,0,100000000000000,15626
386,6,9,15,0,65999.59974084375,15037,0,100000000000000,30
387,6,9,8371,0,65999.5999506875,23393,0,100000000000000,8386
388,5,9,11697,0,65999.59995978126,26718,0,100000000000000,11711
389,5,9,14,0,65999.6003825625,15035,0,100000000000000,28
390,6,9,15610,0,65999.60040959375,30632,0,100000000000000,15625
391,6,9,3932,0,65999.60040959375,18954,0,100000000000000,3947
392,5,9,4475,0,65999.60040959375,19496,0,100000000000000,4489
393,6,9,2090,0,65999.60040959375,17112,0,100000000000000,2105
394,7,9,11509,0,65999.60058296875,26532,0,100000000000000,11525
395,5,9,15383,0,65999.60058296875,30404,0,100000000000000,15397
396,6,9,6973,0,65999.60058296875,21995,0,100000000000000,6988
397,6,9,8121,0,65999.60058296875,23143,0,100000000000000,8136
398,7,9,9718,0,65999.60061000001,24741,0,100000000000000,9734
399,6,9,8365,0,65999.60087003125,23387,0,100000000000000,8380
400,5,9,3133,0,65999.60087003125,18154,0,100000000000000,3147
401,7,9,16,0,65999.60089706251,15039,0,100000000000000,32
402,6,9,15610,0,65999.60103278125,30632,0,100000000000000,15625
403,7,9,15609,0,65999.60103278125,30632,0,100000000000000,15625
404,7,9,3932,0,65999.60103278125,18955,0,100000000000000,3948
405,7,9,8794,0,65999.60103278125,23817,0,100000000000000,8810
406,7,9,16,0,65999.60103278125,15039,0,100000000000000,32
407,7,9,4435,0,65999.60103278125,19458,0,100000000000000,4451
408,6,9,6373,0,65999.60103278125,21395,0,100000000000000,6388
409,5,9,13632,0,65999.60103278125,28653,0,100000000000000,13646
