,t1,t2,t3,t4,energy,old duration,lost,dead,duration
2842,5,4,231,0,19724.039656249992,444,29,100000000000000,240
2843,7,4,11,0,19724.041562499995,226,28,100000000000000,22
2844,5,4,128,0,19724.042343749992,341,28,100000000000000,137
2845,4,4,34,0,19724.042374999994,246,32,100000000000000,42
2846,5,4,135,0,19724.049374999995,348,31,100000000000000,144
2847,7,4,186,0,19724.0585,401,31,100000000000000,197
2848,7,4,182,0,19724.073625,397,30,100000000000000,193
2849,5,4,9,0,19724.081312499995,222,31,100000000000000,18
2850,7,4,31,0,19724.090437499995,246,30,100000000000000,42
2851,5,4,231,0,19724.091812499995,444,31,100000000000000,240
2852,5,4,231,0,19724.09415625,444,31,100000000000000,240
2853,4,4,8,0,19724.0995625,220,29,100000000000000,16
2854,6,4,159,0,19724.0995625,373,30,100000000000000,169
2855,6,4,56,0,19724.100624999995,270,30,100000000000000,66
2856,5,4,231,0,19724.102781249992,444,31,100000000000000,240
2857,4,4,8,0,19724.1161875,220,28,100000000000000,16
2858,7,4,11,0,19724.116968749997,226,31,100000000000000,22
2859,6,4,230,0,19724.13271875,444,30,100000000000000,240
2860,4,4,189,0,19724.13596875,401,31,100000000000000,197
2861,6,4,230,0,19724.142281249995,444,29,100000000000000,240
2862,4,4,132,0,19724.14696875,344,29,100000000000000,140
2863,6,4,81,0,19724.15159375,295,31,100000000000000,91
2864,4,4,8,0,19724.16,220,32,100000000000000,16
2865,5,4,9,0,19724.166312499994,222,29,100000000000000,18
2866,6,4,230,0,19724.170093749995,444,32,100000000000000,240
2867,5,4,231,0,19724.170875,444,31,100000000000000,240
2868,5,4,9,0,19724.174343749994,222,32,100000000000000,18
2869,6,4,10,0,19724.179249999994,224,29,100000000000000,20
2870,7,4,190,0,19724.179406249994,405,31,100000000000000,201
2871,7,4,95,0,19724.181781249994,310,30,100000000000000,106
2872,6,4,187,0,19724.182249999994,401,29,100000000000000,197
2873,5,4,159,0,19724.193093749996,372,32,100000000000000,168
2874,5,4,179,0,19724.201124999992,392,30,100000000000000,188
2875,7,4,223,0,19724.211343749994,438,32,100000000000000,234
2876,5,4,127,0,19724.212843749992,340,30,100000000000000,136
2877,4,4,232,0,19724.213624999997,444,28,100000000000000,240
2878,6,4,136,0,19724.218187499995,350,30,100000000000000,146
2879,5,4,13,0,19724.22275,226,29,100000000000000,22
2880,4,4,8,0,19724.2241875,220,29,100000000000000,16
2881,5,4,231,0,19724.231812499995,444,31,100000000000000,240
2882,7,4,192,0,19724.2455625,407,31,100000000000000,203
2883,6,4,120,0,19724.2475625,334,30,100000000000000,130
2884,6,4,115,0,19724.25012499999,329,30,100000000000000,125
2885,6,4,135,0,19724.251562499994,349,32,100000000000000,145
2886,5,4,231,0,19724.252343749995,444,31,100000000000000,240
2887,5,4,66,0,19724.252406249994,279,29,100000000000000,75
2888,4,4,8,0,19724.256624999995,220,30,100000000000000,16
2889,5,4,159,0,19724.26215625,372,32,100000000000000,168
2890,7,4,11,0,19724.263187499993,226,31,100000000000000,22
2891,5,4,10,0,19724.27009374999,223,32,100000000000000,19
2892,6,4,62,0,19724.270625,347,28,100000000000000,72
2893,5,4,107,0,19724.271999999994,320,29,100000000000000,116
2894,4,4,86,0,19724.280281249994,298,30,100000000000000,94
2895,5,4,230,0,19724.286625,443,31,100000000000000,239
2896,7,4,11,0,19724.295968749993,226,31,100000000000000,22
2897,6,4,126,0,19724.31425,340,29,100000000000000,136
2898,4,4,210,0,19724.3145625,422,31,100000000000000,218
2899,7,4,120,0,19724.31628125,335,31,100000000000000,131
2900,4,4,8,0,19724.316843749995,220,31,100000000000000,16
2901,4,4,178,0,19724.318062499995,390,29,100000000000000,186
2902,5,4,132,0,19724.319124999995,345,31,100000000000000,141
2903,7,4,137,0,19724.319124999995,352,31,100000000000000,148
2904,5,4,167,0,19724.319812499994,380,29,100000000000000,176
2905,7,4,107,0,19724.325375,322,33,100000000000000,118
2906,5,4,120,0,19724.32596875,333,31,100000000000000,129
2907,5,4,9,0,19724.336812499994,222,28,100000000000000,18
