,t1,t2,t3,t4,energy,old duration,lost,dead,duration
380,7,7,5361,0,45990.373539531276,20384,0,100000000000000,5375
381,6,3,11426,1,45990.38845709378,26448,0,100000000000000,11435
382,7,9,13705,0,45990.39457109378,28728,0,100000000000000,13721
383,7,7,14,1,45990.39525178129,15037,0,100000000000000,28
384,7,7,11538,0,45990.41113578128,26561,0,100000000000000,11552
385,7,5,16,0,45990.42339850003,15039,0,100000000000000,28
386,6,7,6696,0,45990.426096531286,21718,0,100000000000000,6709
387,7,5,14257,0,45990.43708690629,29280,0,100000000000000,14269
388,5,4,5221,0,45990.44162059379,20242,0,100000000000000,5230
389,7,7,14,0,45990.44775178127,15037,0,100000000000000,28
390,5,5,12,1,45990.44991787504,15033,0,100000000000000,22
391,7,9,11669,0,45990.452479937536,26692,0,100000000000000,11685
392,4,8,15613,1,45990.45629550002,30633,0,100000000000000,15625
393,7,7,837,0,45990.45665709378,15860,0,100000000000000,851
394,6,7,7635,1,45990.46168106252,22657,0,100000000000000,7648
395,7,6,4217,0,45990.47029700003,19240,0,100000000000000,4230
396,6,8,8727,0,45990.47308471878,23749,0,100000000000000,8741
397,7,9,14988,0,45990.47502234379,30118,0,100000000000000,15004
398,7,8,15611,0,45990.47581800003,30634,0,100000000000000,15626
399,7,7,5485,1,45990.47679631253,20508,0,100000000000000,5499
400,7,7,15611,0,45990.48012465627,30634,0,100000000000000,15625
401,5,8,12,1,45990.48452450003,15033,0,100000000000000,25
402,7,7,11800,0,45990.48577337503,26823,0,100000000000000,11814
403,7,9,15609,0,45990.48822725003,25427,0,100000000000000,15625
404,7,7,14,0,45990.494769937526,15037,0,100000000000000,28
405,7,7,9373,0,45990.50088665627,24396,0,100000000000000,9387
406,7,7,9598,0,45990.509075656286,24621,0,100000000000000,9612
407,7,6,6932,0,45990.51122028128,21955,0,100000000000000,6945
408,7,7,15,0,45990.51615768753,15038,0,100000000000000,29
409,7,9,15609,0,45990.51711784379,30477,0,100000000000000,15625
410,7,8,3852,0,45990.52889965627,18875,0,100000000000000,3867
411,5,6,1857,1,45990.53911137503,16878,0,100000000000000,1868
