,t1,t2,t3,t4,energy,old duration,lost,dead,duration
948,6,3,112,0,7916.729437499999,326,8,100000000000000,121
949,4,4,8,0,7916.733781249997,220,3,100000000000000,16
950,6,4,93,0,7916.7416562499975,307,3,100000000000000,103
951,5,4,97,0,7916.747468749998,310,3,100000000000000,106
952,5,4,9,0,7916.750781249999,222,3,100000000000000,18
953,5,3,115,0,7916.754531249999,328,7,100000000000000,123
954,6,4,27,0,7916.759312499998,241,5,100000000000000,37
955,5,4,27,0,7916.759468749999,240,3,100000000000000,36
956,5,4,55,0,7916.762187499998,268,3,100000000000000,64
957,5,4,135,0,7916.767999999997,348,3,100000000000000,144
958,7,3,229,0,7916.768218749999,444,7,100000000000000,239
959,6,4,10,0,7916.782374999999,224,3,100000000000000,20
960,6,3,201,0,7916.784187499998,415,8,100000000000000,210
961,4,4,24,0,7916.784562499997,236,3,100000000000000,32
962,6,3,9,0,7916.788749999999,223,8,100000000000000,18
963,4,3,7,0,7916.788749999999,219,9,100000000000000,14
964,6,4,231,0,7916.793781249999,445,4,100000000000000,241
965,5,3,20,0,7916.7978749999975,233,8,100000000000000,28
966,6,4,230,0,7916.798249999998,444,3,100000000000000,240
967,4,4,196,0,7916.8044999999975,408,4,100000000000000,204
968,7,4,229,0,7916.8050937499975,444,3,100000000000000,240
969,5,4,172,0,7916.805093749998,385,3,100000000000000,181
970,6,4,100,0,7916.805093749998,314,4,100000000000000,110
971,6,4,122,0,7916.807374999998,336,3,100000000000000,132
972,7,4,11,0,7916.807374999998,226,3,100000000000000,22
973,5,4,112,0,7916.814218749998,325,3,100000000000000,121
974,4,4,8,0,7916.816499999997,220,3,100000000000000,16
975,7,4,231,0,7916.816499999997,446,3,100000000000000,242
976,5,4,9,0,7916.816499999999,222,3,100000000000000,18
977,5,4,170,0,7916.816499999999,383,3,100000000000000,179
978,4,4,8,0,7916.816499999999,220,3,100000000000000,16
979,5,4,53,0,7916.818781249997,266,3,100000000000000,62
980,4,4,21,0,7916.818781249997,233,3,100000000000000,29
981,5,4,231,0,7916.818781249997,444,3,100000000000000,240
982,6,4,10,0,7916.818781249999,224,3,100000000000000,20
983,6,4,230,0,7916.818781249999,444,3,100000000000000,240
984,4,4,125,0,7916.818781249999,337,3,100000000000000,133
985,4,4,186,0,7916.821062499998,398,4,100000000000000,194
986,6,4,11,0,7916.827906249999,225,3,100000000000000,21
987,6,4,161,0,7916.830187499998,375,3,100000000000000,171
988,6,4,95,0,7916.830187499998,309,3,100000000000000,105
989,6,4,230,0,7916.830187499999,444,3,100000000000000,240
990,6,4,112,0,7916.830187499999,326,3,100000000000000,122
991,5,4,152,0,7916.830281249999,365,4,100000000000000,161
992,5,4,135,0,7916.832468749999,348,3,100000000000000,144
993,5,4,133,0,7916.832468749999,346,3,100000000000000,142
994,5,4,230,0,7916.832468749999,443,3,100000000000000,239
995,4,4,8,0,7916.832468749999,220,3,100000000000000,16
996,4,4,8,0,7916.832468749999,220,3,100000000000000,16
997,7,4,98,0,7916.832468749999,313,3,100000000000000,109
998,7,4,11,0,7916.834749999997,226,3,100000000000000,22
999,6,4,11,0,7916.834749999997,225,3,100000000000000,21
1000,7,4,11,0,7916.834749999997,226,3,100000000000000,22
1001,6,4,10,0,7916.8387187499975,224,4,100000000000000,20
1002,5,4,9,0,7916.8393124999975,222,3,100000000000000,18
1003,4,4,84,0,7916.841593749998,296,3,100000000000000,92
1004,6,4,8,0,7916.841593749998,222,3,100000000000000,18
1005,5,4,84,0,7916.8415937499985,297,3,100000000000000,93
1006,5,4,231,0,7916.8415937499985,444,3,100000000000000,240
